"order_id";"product";"quantity_Ordered";"price_Each";"order_Date";"purchase_Address";"month";"sales";"City";"hour";"day";"weekday"
309572;"Lightning Charging Cable";1;14.95;"2019-12-08 19:15:00";"868 12th St, Portland, OR 97035";12;14.95;" Portland";19;0;""
309573;"iPhone";1;700.0;"2019-12-13 15:04:00";"883 Sunset St, Portland, OR 97035";12;700.0;" Portland";15;0;""
309574;"27in 4K Gaming Monitor";1;389.99;"2019-12-12 13:49:00";"553 Jefferson St, Boston, MA 02215";12;389.99;" Boston";13;0;""
309575;"Bose SoundSport Headphones";1;99.99;"2019-12-26 08:36:00";"307 Chestnut St, Los Angeles, CA 90001";12;99.99;" Los Angeles";8;0;""
309576;"27in 4K Gaming Monitor";1;389.99;"2019-12-16 14:50:00";"967 Chestnut St, Portland, OR 97035";12;389.99;" Portland";14;0;""
309577;"AA Batteries (4-pack)";1;3.84;"2019-12-05 17:28:00";"609 10th St, Atlanta, GA 30301";12;3.84;" Atlanta";17;0;""
309578;"AA Batteries (4-pack)";1;3.84;"2019-12-11 17:27:00";"94 14th St, San Francisco, CA 94016";12;3.84;" San Francisco";17;0;""
309579;"AA Batteries (4-pack)";1;3.84;"2019-12-24 08:37:00";"167 Dogwood St, Seattle, WA 98101";12;3.84;" Seattle";8;0;""
309580;"USB-C Charging Cable";1;11.95;"2019-12-22 20:03:00";"837 Sunset St, San Francisco, CA 94016";12;11.95;" San Francisco";20;0;""
309581;"USB-C Charging Cable";1;11.95;"2019-12-14 16:55:00";"17 Hickory St, Portland, ME 04101";12;11.95;" Portland";16;0;""
309582;"AAA Batteries (4-pack)";1;2.99;"2019-12-24 12:21:00";"175 Adams St, Seattle, WA 98101";12;2.99;" Seattle";12;0;""
309583;"ThinkPad Laptop";1;999.99;"2019-12-08 20:13:00";"155 Willow St, Los Angeles, CA 90001";12;999.99;" Los Angeles";20;0;""
309584;"Wired Headphones";1;11.99;"2019-12-31 04:20:00";"820 Meadow St, Seattle, WA 98101";12;11.99;" Seattle";4;0;""
309585;"AAA Batteries (4-pack)";1;2.99;"2019-12-06 10:38:00";"263 Dogwood St, San Francisco, CA 94016";12;2.99;" San Francisco";10;0;""
309586;"Macbook Pro Laptop";1;1700.0;"2019-12-06 16:10:00";"736 Spruce St, New York City, NY 10001";12;1700.0;" New York City";16;0;""
309587;"USB-C Charging Cable";1;11.95;"2019-12-16 19:16:00";"251 Sunset St, Portland, OR 97035";12;11.95;" Portland";19;0;""
309588;"20in Monitor";1;109.99;"2019-12-20 21:50:00";"140 Forest St, San Francisco, CA 94016";12;109.99;" San Francisco";21;0;""
309589;"USB-C Charging Cable";1;11.95;"2019-12-03 09:22:00";"573 Lakeview St, New York City, NY 10001";12;11.95;" New York City";9;0;""
309590;"USB-C Charging Cable";1;11.95;"2019-12-05 13:33:00";"12 Chestnut St, Seattle, WA 98101";12;11.95;" Seattle";13;0;""
309591;"ThinkPad Laptop";1;999.99;"2019-12-28 20:35:00";"692 Maple St, Portland, ME 04101";12;999.99;" Portland";20;0;""
309592;"34in Ultrawide Monitor";1;379.99;"2019-12-03 20:04:00";"43 Main St, San Francisco, CA 94016";12;379.99;" San Francisco";20;0;""
309593;"USB-C Charging Cable";1;11.95;"2019-12-05 12:06:00";"781 North St, Boston, MA 02215";12;11.95;" Boston";12;0;""
309594;"Lightning Charging Cable";1;14.95;"2019-12-20 18:16:00";"484 Spruce St, Portland, OR 97035";12;14.95;" Portland";18;0;""
309595;"Lightning Charging Cable";1;14.95;"2019-12-27 12:58:00";"582 11th St, Boston, MA 02215";12;14.95;" Boston";12;0;""
309596;"AA Batteries (4-pack)";1;3.84;"2019-12-15 08:30:00";"311 8th St, Boston, MA 02215";12;3.84;" Boston";8;0;""
309597;"Wired Headphones";1;11.99;"2019-12-29 19:13:00";"63 Madison St, Boston, MA 02215";12;11.99;" Boston";19;0;""
309598;"Bose SoundSport Headphones";1;99.99;"2019-12-28 12:43:00";"401 Johnson St, Atlanta, GA 30301";12;99.99;" Atlanta";12;0;""
309599;"AA Batteries (4-pack)";1;3.84;"2019-12-22 13:19:00";"730 Forest St, San Francisco, CA 94016";12;3.84;" San Francisco";13;0;""
309600;"Lightning Charging Cable";1;14.95;"2019-12-12 20:29:00";"20 Hill St, San Francisco, CA 94016";12;14.95;" San Francisco";20;0;""
309601;"AAA Batteries (4-pack)";1;2.99;"2019-12-27 12:57:00";"303 Elm St, Atlanta, GA 30301";12;2.99;" Atlanta";12;0;""
309602;"AA Batteries (4-pack)";1;3.84;"2019-12-17 23:58:00";"643 Lake St, Dallas, TX 75001";12;3.84;" Dallas";23;0;""
309603;"34in Ultrawide Monitor";1;379.99;"2019-12-28 19:21:00";"203 Hill St, New York City, NY 10001";12;379.99;" New York City";19;0;""
309604;"Macbook Pro Laptop";1;1700.0;"2019-12-19 10:58:00";"121 Chestnut St, Seattle, WA 98101";12;1700.0;" Seattle";10;0;""
309605;"Apple Airpods Headphones";1;150.0;"2019-12-19 16:18:00";"965 Cherry St, Portland, OR 97035";12;150.0;" Portland";16;0;""
309606;"AAA Batteries (4-pack)";2;2.99;"2019-12-13 11:40:00";"979 Ridge St, Seattle, WA 98101";12;5.98;" Seattle";11;0;""
309607;"34in Ultrawide Monitor";1;379.99;"2019-12-11 15:32:00";"205 Walnut St, Los Angeles, CA 90001";12;379.99;" Los Angeles";15;0;""
309608;"AAA Batteries (4-pack)";3;2.99;"2019-12-13 20:05:00";"502 North St, San Francisco, CA 94016";12;8.97;" San Francisco";20;0;""
309609;"AAA Batteries (4-pack)";3;2.99;"2019-12-17 18:24:00";"170 Johnson St, San Francisco, CA 94016";12;8.97;" San Francisco";18;0;""
309610;"27in FHD Monitor";1;149.99;"2019-12-31 20:39:00";"920 Main St, Atlanta, GA 30301";12;149.99;" Atlanta";20;0;""
309611;"34in Ultrawide Monitor";1;379.99;"2019-12-26 20:53:00";"57 West St, Los Angeles, CA 90001";12;379.99;" Los Angeles";20;0;""
309612;"AA Batteries (4-pack)";1;3.84;"2019-12-19 12:16:00";"27 Dogwood St, Los Angeles, CA 90001";12;3.84;" Los Angeles";12;0;""
309613;"Bose SoundSport Headphones";1;99.99;"2019-12-02 20:58:00";"297 Dogwood St, San Francisco, CA 94016";12;99.99;" San Francisco";20;0;""
309614;"AAA Batteries (4-pack)";1;2.99;"2019-12-08 17:06:00";"274 Adams St, Seattle, WA 98101";12;2.99;" Seattle";17;0;""
309615;"Lightning Charging Cable";1;14.95;"2019-12-12 22:34:00";"529 Elm St, New York City, NY 10001";12;14.95;" New York City";22;0;""
309616;"USB-C Charging Cable";1;11.95;"2019-12-19 19:33:00";"187 Dogwood St, Los Angeles, CA 90001";12;11.95;" Los Angeles";19;0;""
309617;"27in FHD Monitor";1;149.99;"2019-12-04 10:46:00";"69 Jefferson St, Seattle, WA 98101";12;149.99;" Seattle";10;0;""
309618;"27in FHD Monitor";1;149.99;"2019-12-18 21:23:00";"569 14th St, New York City, NY 10001";12;149.99;" New York City";21;0;""
309619;"AAA Batteries (4-pack)";1;2.99;"2019-12-08 21:55:00";"560 Maple St, San Francisco, CA 94016";12;2.99;" San Francisco";21;0;""
309620;"27in 4K Gaming Monitor";1;389.99;"2019-12-23 14:17:00";"746 Adams St, San Francisco, CA 94016";12;389.99;" San Francisco";14;0;""
309621;"AA Batteries (4-pack)";1;3.84;"2019-12-11 15:46:00";"229 Chestnut St, San Francisco, CA 94016";12;3.84;" San Francisco";15;0;""
309622;"20in Monitor";1;109.99;"2019-12-01 18:19:00";"673 Johnson St, Dallas, TX 75001";12;109.99;" Dallas";18;0;""
309623;"Lightning Charging Cable";1;14.95;"2019-12-06 11:00:00";"460 Ridge St, New York City, NY 10001";12;14.95;" New York City";11;0;""
309624;"Apple Airpods Headphones";1;150.0;"2019-12-08 21:10:00";"884 1st St, San Francisco, CA 94016";12;150.0;" San Francisco";21;0;""
309625;"Apple Airpods Headphones";1;150.0;"2019-12-09 13:11:00";"987 Lakeview St, San Francisco, CA 94016";12;150.0;" San Francisco";13;0;""
309626;"AA Batteries (4-pack)";1;3.84;"2019-12-03 15:43:00";"845 Dogwood St, San Francisco, CA 94016";12;3.84;" San Francisco";15;0;""
309627;"Apple Airpods Headphones";1;150.0;"2019-12-30 18:55:00";"614 Wilson St, San Francisco, CA 94016";12;150.0;" San Francisco";18;0;""
309628;"34in Ultrawide Monitor";1;379.99;"2019-12-18 18:05:00";"842 6th St, San Francisco, CA 94016";12;379.99;" San Francisco";18;0;""
309629;"AA Batteries (4-pack)";3;3.84;"2019-12-24 12:25:00";"157 River St, Dallas, TX 75001";12;11.52;" Dallas";12;0;""
309630;"34in Ultrawide Monitor";1;379.99;"2019-12-11 11:10:00";"525 12th St, New York City, NY 10001";12;379.99;" New York City";11;0;""
309631;"Google Phone";1;600.0;"2019-12-26 15:31:00";"497 Ridge St, New York City, NY 10001";12;600.0;" New York City";15;0;""
309632;"AAA Batteries (4-pack)";1;2.99;"2019-12-29 17:48:00";"813 9th St, Seattle, WA 98101";12;2.99;" Seattle";17;0;""
309633;"Lightning Charging Cable";1;14.95;"2019-12-06 11:07:00";"179 Lakeview St, New York City, NY 10001";12;14.95;" New York City";11;0;""
309634;"AA Batteries (4-pack)";1;3.84;"2019-12-30 22:08:00";"695 Park St, Los Angeles, CA 90001";12;3.84;" Los Angeles";22;0;""
309635;"27in 4K Gaming Monitor";1;389.99;"2019-12-25 18:47:00";"592 4th St, San Francisco, CA 94016";12;389.99;" San Francisco";18;0;""
309636;"iPhone";1;700.0;"2019-12-18 19:16:00";"653 5th St, Seattle, WA 98101";12;700.0;" Seattle";19;0;""
309637;"34in Ultrawide Monitor";1;379.99;"2019-12-20 08:03:00";"227 Spruce St, San Francisco, CA 94016";12;379.99;" San Francisco";8;0;""
309638;"Macbook Pro Laptop";1;1700.0;"2019-12-22 17:53:00";"846 Jefferson St, Boston, MA 02215";12;1700.0;" Boston";17;0;""
309639;"Wired Headphones";1;11.99;"2019-12-03 21:01:00";"327 Pine St, Boston, MA 02215";12;11.99;" Boston";21;0;""
309640;"34in Ultrawide Monitor";1;379.99;"2019-12-14 20:07:00";"718 Lincoln St, San Francisco, CA 94016";12;379.99;" San Francisco";20;0;""
309641;"34in Ultrawide Monitor";1;379.99;"2019-12-17 19:34:00";"602 Walnut St, Atlanta, GA 30301";12;379.99;" Atlanta";19;0;""
309642;"Google Phone";1;600.0;"2019-12-31 00:46:00";"843 Church St, Boston, MA 02215";12;600.0;" Boston";0;0;""
309643;"AAA Batteries (4-pack)";1;2.99;"2019-12-20 13:27:00";"938 12th St, San Francisco, CA 94016";12;2.99;" San Francisco";13;0;""
309644;"AA Batteries (4-pack)";1;3.84;"2019-12-23 15:57:00";"351 2nd St, Dallas, TX 75001";12;3.84;" Dallas";15;0;""
309645;"AAA Batteries (4-pack)";2;2.99;"2019-12-29 21:41:00";"537 Park St, San Francisco, CA 94016";12;5.98;" San Francisco";21;0;""
309646;"Lightning Charging Cable";1;14.95;"2019-12-02 21:12:00";"896 Spruce St, Boston, MA 02215";12;14.95;" Boston";21;0;""
309647;"Wired Headphones";1;11.99;"2019-12-03 21:23:00";"628 9th St, San Francisco, CA 94016";12;11.99;" San Francisco";21;0;""
309648;"Wired Headphones";1;11.99;"2019-12-03 00:10:00";"238 West St, Seattle, WA 98101";12;11.99;" Seattle";0;0;""
309649;"Vareebadd Phone";1;400.0;"2019-12-12 21:53:00";"418 Lincoln St, San Francisco, CA 94016";12;400.0;" San Francisco";21;0;""
309650;"Google Phone";1;600.0;"2019-12-24 17:51:00";"989 Johnson St, Dallas, TX 75001";12;600.0;" Dallas";17;0;""
309651;"AA Batteries (4-pack)";1;3.84;"2019-12-31 20:08:00";"59 Hickory St, Atlanta, GA 30301";12;3.84;" Atlanta";20;0;""
309652;"AA Batteries (4-pack)";2;3.84;"2019-12-18 20:05:00";"495 Dogwood St, San Francisco, CA 94016";12;7.68;" San Francisco";20;0;""
309653;"Wired Headphones";1;11.99;"2019-12-03 23:23:00";"660 Johnson St, San Francisco, CA 94016";12;11.99;" San Francisco";23;0;""
309654;"USB-C Charging Cable";1;11.95;"2019-12-17 14:43:00";"236 1st St, Los Angeles, CA 90001";12;11.95;" Los Angeles";14;0;""
309655;"Wired Headphones";1;11.99;"2019-12-08 21:29:00";"688 Hickory St, Boston, MA 02215";12;11.99;" Boston";21;0;""
309656;"Bose SoundSport Headphones";1;99.99;"2019-12-01 12:34:00";"533 Sunset St, Boston, MA 02215";12;99.99;" Boston";12;0;""
309657;"27in FHD Monitor";1;149.99;"2019-12-29 09:48:00";"448 Ridge St, Atlanta, GA 30301";12;149.99;" Atlanta";9;0;""
309658;"Flatscreen TV";1;300.0;"2019-12-24 09:35:00";"977 1st St, Boston, MA 02215";12;300.0;" Boston";9;0;""
309659;"Wired Headphones";1;11.99;"2019-12-17 01:00:00";"899 Ridge St, San Francisco, CA 94016";12;11.99;" San Francisco";1;0;""
309660;"Apple Airpods Headphones";1;150.0;"2019-12-04 11:46:00";"324 8th St, Atlanta, GA 30301";12;150.0;" Atlanta";11;0;""
309661;"iPhone";1;700.0;"2019-12-04 15:56:00";"346 Lake St, Austin, TX 73301";12;700.0;" Austin";15;0;""
309662;"iPhone";1;700.0;"2019-12-04 11:20:00";"81 Cedar St, San Francisco, CA 94016";12;700.0;" San Francisco";11;0;""
309663;"Lightning Charging Cable";2;14.95;"2019-12-30 20:32:00";"901 Cherry St, Los Angeles, CA 90001";12;29.9;" Los Angeles";20;0;""
309664;"Bose SoundSport Headphones";1;99.99;"2019-12-19 16:39:00";"655 11th St, Seattle, WA 98101";12;99.99;" Seattle";16;0;""
309665;"34in Ultrawide Monitor";1;379.99;"2019-12-11 03:31:00";"100 Madison St, San Francisco, CA 94016";12;379.99;" San Francisco";3;0;""
309666;"Macbook Pro Laptop";1;1700.0;"2019-12-15 04:20:00";"348 Walnut St, Los Angeles, CA 90001";12;1700.0;" Los Angeles";4;0;""
309667;"Wired Headphones";1;11.99;"2019-12-30 13:08:00";"784 11th St, Dallas, TX 75001";12;11.99;" Dallas";13;0;""
309668;"USB-C Charging Cable";1;11.95;"2019-12-29 08:47:00";"302 Hill St, Atlanta, GA 30301";12;11.95;" Atlanta";8;0;""
309669;"AA Batteries (4-pack)";1;3.84;"2019-12-26 12:45:00";"590 Center St, San Francisco, CA 94016";12;3.84;" San Francisco";12;0;""
309670;"AAA Batteries (4-pack)";1;2.99;"2019-12-03 21:07:00";"520 Cedar St, San Francisco, CA 94016";12;2.99;" San Francisco";21;0;""
309671;"Lightning Charging Cable";1;14.95;"2019-12-16 12:58:00";"90 Lakeview St, New York City, NY 10001";12;14.95;" New York City";12;0;""
309672;"27in 4K Gaming Monitor";1;389.99;"2019-12-22 13:44:00";"427 Highland St, San Francisco, CA 94016";12;389.99;" San Francisco";13;0;""
309673;"Flatscreen TV";1;300.0;"2019-12-07 16:34:00";"13 Meadow St, Seattle, WA 98101";12;300.0;" Seattle";16;0;""
309674;"AA Batteries (4-pack)";1;3.84;"2019-12-06 12:54:00";"666 West St, Dallas, TX 75001";12;3.84;" Dallas";12;0;""
309675;"34in Ultrawide Monitor";1;379.99;"2019-12-30 14:23:00";"638 10th St, New York City, NY 10001";12;379.99;" New York City";14;0;""
309676;"ThinkPad Laptop";1;999.99;"2019-12-23 10:07:00";"328 4th St, New York City, NY 10001";12;999.99;" New York City";10;0;""
309677;"AAA Batteries (4-pack)";1;2.99;"2019-12-26 09:30:00";"782 12th St, Portland, ME 04101";12;2.99;" Portland";9;0;""
309678;"Wired Headphones";1;11.99;"2019-12-27 23:00:00";"462 Jefferson St, Los Angeles, CA 90001";12;11.99;" Los Angeles";23;0;""
309679;"USB-C Charging Cable";1;11.95;"2019-12-19 15:00:00";"203 6th St, San Francisco, CA 94016";12;11.95;" San Francisco";15;0;""
309680;"AAA Batteries (4-pack)";1;2.99;"2019-12-15 20:03:00";"305 Chestnut St, Boston, MA 02215";12;2.99;" Boston";20;0;""
309681;"Wired Headphones";1;11.99;"2019-12-23 19:48:00";"287 13th St, Seattle, WA 98101";12;11.99;" Seattle";19;0;""
309682;"Wired Headphones";1;11.99;"2019-12-05 13:08:00";"470 2nd St, New York City, NY 10001";12;11.99;" New York City";13;0;""
309683;"AAA Batteries (4-pack)";2;2.99;"2019-12-27 20:07:00";"735 Elm St, Dallas, TX 75001";12;5.98;" Dallas";20;0;""
309684;"27in FHD Monitor";1;149.99;"2019-12-06 00:09:00";"839 Highland St, San Francisco, CA 94016";12;149.99;" San Francisco";0;0;""
309685;"Lightning Charging Cable";1;14.95;"2019-12-24 08:37:00";"390 Lake St, Austin, TX 73301";12;14.95;" Austin";8;0;""
309686;"Bose SoundSport Headphones";1;99.99;"2019-12-14 22:34:00";"114 Lakeview St, Portland, OR 97035";12;99.99;" Portland";22;0;""
309687;"AAA Batteries (4-pack)";1;2.99;"2019-12-14 12:18:00";"96 Cedar St, Atlanta, GA 30301";12;2.99;" Atlanta";12;0;""
309688;"Lightning Charging Cable";1;14.95;"2019-12-26 09:37:00";"65 Lincoln St, San Francisco, CA 94016";12;14.95;" San Francisco";9;0;""
309689;"Flatscreen TV";1;300.0;"2019-12-23 15:13:00";"332 Madison St, Dallas, TX 75001";12;300.0;" Dallas";15;0;""
309690;"USB-C Charging Cable";1;11.95;"2019-12-17 23:05:00";"758 8th St, Los Angeles, CA 90001";12;11.95;" Los Angeles";23;0;""
309691;"Google Phone";1;600.0;"2019-12-31 18:01:00";"340 7th St, San Francisco, CA 94016";12;600.0;" San Francisco";18;0;""
309692;"iPhone";1;700.0;"2019-12-13 12:02:00";"370 4th St, New York City, NY 10001";12;700.0;" New York City";12;0;""
309693;"Bose SoundSport Headphones";1;99.99;"2019-12-07 23:29:00";"386 Dogwood St, San Francisco, CA 94016";12;99.99;" San Francisco";23;0;""
309694;"Apple Airpods Headphones";1;150.0;"2019-12-12 09:26:00";"877 Spruce St, San Francisco, CA 94016";12;150.0;" San Francisco";9;0;""
309695;"Lightning Charging Cable";1;14.95;"2019-12-22 11:52:00";"543 Main St, New York City, NY 10001";12;14.95;" New York City";11;0;""
309696;"27in FHD Monitor";1;149.99;"2019-12-16 13:44:00";"112 Spruce St, Los Angeles, CA 90001";12;149.99;" Los Angeles";13;0;""
309697;"AA Batteries (4-pack)";1;3.84;"2019-12-22 19:17:00";"902 5th St, Dallas, TX 75001";12;3.84;" Dallas";19;0;""
309698;"Bose SoundSport Headphones";1;99.99;"2019-12-06 13:10:00";"497 Jackson St, Portland, ME 04101";12;99.99;" Portland";13;0;""
309699;"Apple Airpods Headphones";1;150.0;"2019-12-13 21:33:00";"752 Church St, Boston, MA 02215";12;150.0;" Boston";21;0;""
309700;"AA Batteries (4-pack)";1;3.84;"2019-12-07 13:03:00";"523 9th St, Atlanta, GA 30301";12;3.84;" Atlanta";13;0;""
309701;"Macbook Pro Laptop";1;1700.0;"2019-12-10 07:42:00";"144 Lincoln St, San Francisco, CA 94016";12;1700.0;" San Francisco";7;0;""
309702;"AA Batteries (4-pack)";1;3.84;"2019-12-03 09:24:00";"933 Wilson St, Atlanta, GA 30301";12;3.84;" Atlanta";9;0;""
309703;"Apple Airpods Headphones";1;150.0;"2019-12-27 19:11:00";"599 5th St, Los Angeles, CA 90001";12;150.0;" Los Angeles";19;0;""
309704;"27in FHD Monitor";1;149.99;"2019-12-26 13:36:00";"798 8th St, Dallas, TX 75001";12;149.99;" Dallas";13;0;""
309705;"Lightning Charging Cable";1;14.95;"2019-12-25 11:06:00";"432 Lake St, New York City, NY 10001";12;14.95;" New York City";11;0;""
309706;"AA Batteries (4-pack)";2;3.84;"2019-12-17 19:46:00";"153 Hill St, San Francisco, CA 94016";12;7.68;" San Francisco";19;0;""
309707;"Lightning Charging Cable";1;14.95;"2019-12-10 09:59:00";"90 Lakeview St, New York City, NY 10001";12;14.95;" New York City";9;0;""
309708;"27in 4K Gaming Monitor";1;389.99;"2019-12-16 19:41:00";"379 Sunset St, San Francisco, CA 94016";12;389.99;" San Francisco";19;0;""
309709;"Apple Airpods Headphones";1;150.0;"2019-12-12 17:31:00";"217 Lincoln St, Seattle, WA 98101";12;150.0;" Seattle";17;0;""
309710;"Google Phone";1;600.0;"2019-12-10 18:45:00";"41 Jackson St, San Francisco, CA 94016";12;600.0;" San Francisco";18;0;""
309711;"ThinkPad Laptop";1;999.99;"2019-12-02 17:36:00";"767 Elm St, San Francisco, CA 94016";12;999.99;" San Francisco";17;0;""
309712;"Vareebadd Phone";1;400.0;"2019-12-03 15:39:00";"425 Wilson St, New York City, NY 10001";12;400.0;" New York City";15;0;""
309713;"USB-C Charging Cable";1;11.95;"2019-12-11 17:51:00";"350 River St, Boston, MA 02215";12;11.95;" Boston";17;0;""
309714;"Apple Airpods Headphones";1;150.0;"2019-12-19 14:09:00";"977 River St, Los Angeles, CA 90001";12;150.0;" Los Angeles";14;0;""
309715;"AAA Batteries (4-pack)";2;2.99;"2019-12-21 20:58:00";"710 12th St, Atlanta, GA 30301";12;5.98;" Atlanta";20;0;""
309716;"USB-C Charging Cable";1;11.95;"2019-12-30 10:34:00";"747 8th St, San Francisco, CA 94016";12;11.95;" San Francisco";10;0;""
309717;"USB-C Charging Cable";1;11.95;"2019-12-04 12:42:00";"701 8th St, San Francisco, CA 94016";12;11.95;" San Francisco";12;0;""
309718;"Wired Headphones";1;11.99;"2019-12-15 01:26:00";"335 Chestnut St, Atlanta, GA 30301";12;11.99;" Atlanta";1;0;""
309719;"Wired Headphones";1;11.99;"2019-12-29 09:34:00";"74 Adams St, San Francisco, CA 94016";12;11.99;" San Francisco";9;0;""
309720;"Flatscreen TV";1;300.0;"2019-12-24 18:26:00";"276 Sunset St, San Francisco, CA 94016";12;300.0;" San Francisco";18;0;""
309721;"Bose SoundSport Headphones";1;99.99;"2019-12-09 12:47:00";"510 Madison St, New York City, NY 10001";12;99.99;" New York City";12;0;""
309722;"iPhone";1;700.0;"2019-12-24 19:13:00";"722 Chestnut St, New York City, NY 10001";12;700.0;" New York City";19;0;""
309723;"AAA Batteries (4-pack)";1;2.99;"2019-12-10 17:12:00";"11 Main St, Los Angeles, CA 90001";12;2.99;" Los Angeles";17;0;""
309724;"Lightning Charging Cable";1;14.95;"2019-12-06 22:34:00";"269 Center St, Seattle, WA 98101";12;14.95;" Seattle";22;0;""
309725;"Macbook Pro Laptop";1;1700.0;"2019-12-19 06:44:00";"407 Church St, Atlanta, GA 30301";12;1700.0;" Atlanta";6;0;""
309726;"Macbook Pro Laptop";1;1700.0;"2019-12-01 07:51:00";"934 Hickory St, Portland, ME 04101";12;1700.0;" Portland";7;0;""
309727;"Apple Airpods Headphones";1;150.0;"2019-12-21 13:09:00";"987 Walnut St, Atlanta, GA 30301";12;150.0;" Atlanta";13;0;""
309728;"Vareebadd Phone";1;400.0;"2019-12-30 07:59:00";"618 Walnut St, Austin, TX 73301";12;400.0;" Austin";7;0;""
309729;"AA Batteries (4-pack)";3;3.84;"2019-12-08 07:22:00";"694 Jefferson St, Austin, TX 73301";12;11.52;" Austin";7;0;""
309730;"20in Monitor";1;109.99;"2019-12-28 13:59:00";"545 Ridge St, San Francisco, CA 94016";12;109.99;" San Francisco";13;0;""
309731;"Wired Headphones";1;11.99;"2019-12-27 11:19:00";"267 Main St, San Francisco, CA 94016";12;11.99;" San Francisco";11;0;""
309732;"Macbook Pro Laptop";1;1700.0;"2019-12-11 14:31:00";"229 1st St, San Francisco, CA 94016";12;1700.0;" San Francisco";14;0;""
309733;"27in 4K Gaming Monitor";1;389.99;"2019-12-12 11:46:00";"426 Ridge St, Dallas, TX 75001";12;389.99;" Dallas";11;0;""
309734;"Wired Headphones";1;11.99;"2019-12-20 01:32:00";"746 Willow St, San Francisco, CA 94016";12;11.99;" San Francisco";1;0;""
309735;"Flatscreen TV";1;300.0;"2019-12-06 16:04:00";"920 Adams St, Austin, TX 73301";12;300.0;" Austin";16;0;""
309736;"AAA Batteries (4-pack)";1;2.99;"2019-12-23 12:13:00";"18 River St, San Francisco, CA 94016";12;2.99;" San Francisco";12;0;""
309737;"AAA Batteries (4-pack)";1;2.99;"2019-12-23 13:01:00";"229 Chestnut St, Atlanta, GA 30301";12;2.99;" Atlanta";13;0;""
309738;"Apple Airpods Headphones";1;150.0;"2019-12-24 07:03:00";"736 Ridge St, Los Angeles, CA 90001";12;150.0;" Los Angeles";7;0;""
309739;"AA Batteries (4-pack)";1;3.84;"2019-12-11 15:02:00";"773 Johnson St, San Francisco, CA 94016";12;3.84;" San Francisco";15;0;""
309740;"Bose SoundSport Headphones";1;99.99;"2019-12-13 15:15:00";"407 Lake St, New York City, NY 10001";12;99.99;" New York City";15;0;""
309741;"Wired Headphones";1;11.99;"2019-12-27 19:19:00";"133 Hickory St, Portland, ME 04101";12;11.99;" Portland";19;0;""
309742;"Wired Headphones";1;11.99;"2019-12-30 11:13:00";"361 Jefferson St, San Francisco, CA 94016";12;11.99;" San Francisco";11;0;""
309743;"Wired Headphones";1;11.99;"2019-12-04 12:46:00";"341 River St, Los Angeles, CA 90001";12;11.99;" Los Angeles";12;0;""
309744;"Apple Airpods Headphones";1;150.0;"2019-12-14 18:12:00";"744 12th St, Atlanta, GA 30301";12;150.0;" Atlanta";18;0;""
309745;"27in 4K Gaming Monitor";1;389.99;"2019-12-04 18:06:00";"70 Jefferson St, New York City, NY 10001";12;389.99;" New York City";18;0;""
309746;"Lightning Charging Cable";1;14.95;"2019-12-09 06:42:00";"33 10th St, New York City, NY 10001";12;14.95;" New York City";6;0;""
309747;"Lightning Charging Cable";1;14.95;"2019-12-03 21:39:00";"964 Willow St, Austin, TX 73301";12;14.95;" Austin";21;0;""
309748;"Apple Airpods Headphones";1;150.0;"2019-12-04 17:00:00";"872 12th St, Los Angeles, CA 90001";12;150.0;" Los Angeles";17;0;""
309749;"USB-C Charging Cable";1;11.95;"2019-12-21 19:07:00";"417 Walnut St, Seattle, WA 98101";12;11.95;" Seattle";19;0;""
309750;"Lightning Charging Cable";1;14.95;"2019-12-08 13:32:00";"493 7th St, Dallas, TX 75001";12;14.95;" Dallas";13;0;""
309751;"Wired Headphones";1;11.99;"2019-12-25 00:41:00";"872 Maple St, Boston, MA 02215";12;11.99;" Boston";0;0;""
309752;"AA Batteries (4-pack)";1;3.84;"2019-12-24 04:36:00";"595 14th St, Los Angeles, CA 90001";12;3.84;" Los Angeles";4;0;""
309753;"Apple Airpods Headphones";1;150.0;"2019-12-21 18:43:00";"209 Park St, Boston, MA 02215";12;150.0;" Boston";18;0;""
309754;"AA Batteries (4-pack)";1;3.84;"2019-12-29 07:33:00";"582 10th St, Boston, MA 02215";12;3.84;" Boston";7;0;""
309755;"Apple Airpods Headphones";1;150.0;"2019-12-05 07:34:00";"905 2nd St, San Francisco, CA 94016";12;150.0;" San Francisco";7;0;""
309756;"Apple Airpods Headphones";1;150.0;"2019-12-30 13:42:00";"511 Meadow St, Boston, MA 02215";12;150.0;" Boston";13;0;""
309757;"Apple Airpods Headphones";1;150.0;"2019-12-02 16:34:00";"177 10th St, Dallas, TX 75001";12;150.0;" Dallas";16;0;""
309758;"AAA Batteries (4-pack)";2;2.99;"2019-12-29 20:20:00";"524 Madison St, Portland, OR 97035";12;5.98;" Portland";20;0;""
309759;"Google Phone";1;600.0;"2019-12-30 03:30:00";"299 Center St, Boston, MA 02215";12;600.0;" Boston";3;0;""
309760;"Lightning Charging Cable";1;14.95;"2019-12-30 11:34:00";"654 Forest St, Atlanta, GA 30301";12;14.95;" Atlanta";11;0;""
309761;"AAA Batteries (4-pack)";3;2.99;"2019-12-12 12:43:00";"478 5th St, Atlanta, GA 30301";12;8.97;" Atlanta";12;0;""
